,Unnamed: 0,Company,depart_time,flight_time,arrival_time,num_stops,stop_location,source,destination,days_remaining,price
264,264,Air India,17.916666666666668,4.25,22.166666666666668,1,Aurangabad,Delhi,Mumbai,10,7110
265,265,AirAsia,18.75,5.916666666666667,0.6666666666666666,1,Bengaluru,Delhi,Mumbai,10,7246
266,266,IndiGo,0.25,5.25,5.5,1,Ahmedabad,Delhi,Mumbai,10,7739
267,267,IndiGo,6.5,4.833333333333333,11.333333333333334,1,Ahmedabad,Delhi,Mumbai,10,7739
268,268,IndiGo,4.75,6.583333333333333,11.333333333333334,1,Ahmedabad,Delhi,Mumbai,10,7739
269,269,IndiGo,9.833333333333334,5.916666666666667,15.75,1,Ahmedabad,Delhi,Mumbai,10,7739
270,270,SpiceJet,19.0,2.1666666666666665,21.166666666666668,0,None,Delhi,Mumbai,20,4624
271,271,SpiceJet,19.75,2.25,22.0,0,None,Delhi,Mumbai,20,4624
272,272,SpiceJet,21.666666666666668,2.25,23.916666666666668,0,None,Delhi,Mumbai,20,4624
273,273,Vistara,7.5,2.25,9.75,0,None,Delhi,Mumbai,20,5956
274,274,Vistara,8.833333333333334,2.333333333333333,11.166666666666666,0,None,Delhi,Mumbai,20,5956
275,275,Vistara,9.5,2.083333333333333,11.583333333333334,0,None,Delhi,Mumbai,20,5956
276,276,Vistara,10.333333333333334,2.25,12.583333333333334,0,None,Delhi,Mumbai,20,5956
277,277,Vistara,11.666666666666666,2.333333333333333,14.0,0,None,Delhi,Mumbai,20,5956
278,278,Vistara,12.75,2.25,15.0,0,None,Delhi,Mumbai,20,5956
279,279,Vistara,14.333333333333334,2.1666666666666665,16.5,0,None,Delhi,Mumbai,20,5956
280,280,Vistara,15.5,2.1666666666666665,17.666666666666668,0,None,Delhi,Mumbai,20,5956
281,281,Vistara,16.916666666666668,2.1666666666666665,19.08333333333333,0,None,Delhi,Mumbai,20,5956
282,282,SpiceJet,7.333333333333333,2.25,9.583333333333334,0,None,Delhi,Mumbai,20,5995
283,283,IndiGo,2.1666666666666665,2.0,4.166666666666667,0,None,Delhi,Mumbai,20,6059
284,284,Go First,2.6666666666666665,2.25,4.916666666666667,0,None,Delhi,Mumbai,20,6059
285,285,IndiGo,5.5,2.1666666666666665,7.666666666666667,0,None,Delhi,Mumbai,20,6059
286,286,IndiGo,6.5,2.083333333333333,8.583333333333334,0,None,Delhi,Mumbai,20,6059
287,287,Go First,6.833333333333333,2.25,9.083333333333334,0,None,Delhi,Mumbai,20,6059
288,288,IndiGo,7.333333333333333,2.083333333333333,9.416666666666666,0,None,Delhi,Mumbai,20,6059
289,289,Go First,8.0,2.1666666666666665,10.166666666666666,0,None,Delhi,Mumbai,20,6059
290,290,IndiGo,8.0,2.333333333333333,10.333333333333334,0,None,Delhi,Mumbai,20,6059
291,291,Vistara,6.5,16.75,23.25,1,Ahmedabad,Delhi,Mumbai,20,6092
292,292,IndiGo,7.333333333333333,4.75,12.083333333333334,1,Jaipur,Delhi,Mumbai,20,6374
293,293,IndiGo,5.75,7.083333333333333,12.833333333333334,1,Bhopal,Delhi,Mumbai,20,6374
294,294,IndiGo,5.25,8.0,13.25,1,Nagpur,Delhi,Mumbai,20,6374
295,295,IndiGo,5.083333333333333,8.25,13.333333333333334,1,Vadodara,Delhi,Mumbai,20,6374
296,296,IndiGo,9.583333333333334,7.333333333333333,16.916666666666668,1,Nagpur,Delhi,Mumbai,20,6374
297,297,IndiGo,15.0,9.083333333333334,0.0833333333333333,1,Bhopal,Delhi,Mumbai,20,6374
298,298,IndiGo,16.75,7.916666666666667,0.6666666666666666,1,Nagpur,Delhi,Mumbai,20,6374
299,299,IndiGo,15.333333333333334,9.333333333333334,0.6666666666666666,1,Nagpur,Delhi,Mumbai,20,6374
300,300,IndiGo,21.08333333333333,10.083333333333334,7.166666666666667,1,Jaipur,Delhi,Mumbai,20,6374
301,301,AirAsia,8.0,6.083333333333333,14.083333333333334,1,Ranchi,Delhi,Mumbai,20,6375
302,302,Air India,14.5,3.6666666666666665,18.166666666666668,1,Indore,Delhi,Mumbai,20,6375
303,303,AirAsia,14.833333333333334,5.0,19.83333333333333,1,Jaipur,Delhi,Mumbai,20,6375
304,304,Air India,17.916666666666668,4.25,22.166666666666668,1,Aurangabad,Delhi,Mumbai,20,6375
305,305,IndiGo,8.5,7.416666666666667,15.916666666666666,1,Jaipur,Delhi,Mumbai,20,6789
306,306,IndiGo,18.75,5.333333333333333,0.0833333333333333,1,Bhopal,Delhi,Mumbai,20,6789
307,307,IndiGo,0.25,5.25,5.5,1,Ahmedabad,Delhi,Mumbai,20,7004
308,308,IndiGo,5.333333333333333,5.25,10.583333333333334,1,Indore,Delhi,Mumbai,20,7004
309,309,IndiGo,2.1666666666666665,2.0,4.166666666666667,0,None,Delhi,Mumbai,30,4470
310,310,IndiGo,5.5,2.1666666666666665,7.666666666666667,0,None,Delhi,Mumbai,30,4470
311,311,IndiGo,6.5,2.083333333333333,8.583333333333334,0,None,Delhi,Mumbai,30,4470
312,312,IndiGo,8.0,2.333333333333333,10.333333333333334,0,None,Delhi,Mumbai,30,4470
313,313,IndiGo,8.75,2.25,11.0,0,None,Delhi,Mumbai,30,4470
314,314,IndiGo,10.75,2.083333333333333,12.833333333333334,0,None,Delhi,Mumbai,30,4470
315,315,IndiGo,11.916666666666666,2.0,13.916666666666666,0,None,Delhi,Mumbai,30,4470
316,316,IndiGo,15.416666666666666,2.1666666666666665,17.583333333333332,0,None,Delhi,Mumbai,30,4470
317,317,IndiGo,16.25,2.1666666666666665,18.416666666666668,0,None,Delhi,Mumbai,30,4470
318,318,IndiGo,17.0,2.083333333333333,19.08333333333333,0,None,Delhi,Mumbai,30,4470
319,319,IndiGo,18.166666666666668,2.25,20.416666666666668,0,None,Delhi,Mumbai,30,4470
320,320,IndiGo,21.75,2.4166666666666665,0.1666666666666666,0,None,Delhi,Mumbai,30,4470
321,321,IndiGo,23.58333333333333,2.083333333333333,1.6666666666666663,0,None,Delhi,Mumbai,30,4470
322,322,Vistara,5.916666666666667,2.0,7.916666666666667,0,None,Delhi,Mumbai,30,5956
323,323,Vistara,7.5,2.25,9.75,0,None,Delhi,Mumbai,30,5956
324,324,Vistara,8.833333333333334,2.333333333333333,11.166666666666666,0,None,Delhi,Mumbai,30,5956
325,325,Vistara,9.5,2.083333333333333,11.583333333333334,0,None,Delhi,Mumbai,30,5956
326,326,Vistara,10.333333333333334,2.25,12.583333333333334,0,None,Delhi,Mumbai,30,5956
327,327,Vistara,11.666666666666666,2.333333333333333,14.0,0,None,Delhi,Mumbai,30,5956
328,328,Vistara,12.75,2.25,15.0,0,None,Delhi,Mumbai,30,5956
329,329,Vistara,14.333333333333334,2.1666666666666665,16.5,0,None,Delhi,Mumbai,30,5956
330,330,IndiGo,7.333333333333333,4.75,12.083333333333334,1,Jaipur,Delhi,Mumbai,30,4719
331,331,IndiGo,21.08333333333333,10.083333333333334,7.166666666666667,1,Jaipur,Delhi,Mumbai,30,4719
332,332,IndiGo,8.5,7.416666666666667,15.916666666666666,1,Jaipur,Delhi,Mumbai,30,5433
333,333,IndiGo,13.0,8.833333333333334,21.83333333333333,1,Jaipur,Delhi,Mumbai,30,5433
334,334,IndiGo,0.25,5.25,5.5,1,Ahmedabad,Delhi,Mumbai,30,6037
335,335,IndiGo,6.5,4.833333333333333,11.333333333333334,1,Ahmedabad,Delhi,Mumbai,30,6037
336,336,IndiGo,4.75,6.583333333333333,11.333333333333334,1,Ahmedabad,Delhi,Mumbai,30,6037
337,337,IndiGo,22.5,7.0,5.5,1,Ahmedabad,Delhi,Mumbai,30,6037
338,338,Air India,14.5,3.6666666666666665,18.166666666666668,1,Indore,Delhi,Mumbai,30,6060
339,339,Air India,17.916666666666668,4.25,22.166666666666668,1,Aurangabad,Delhi,Mumbai,30,6060
340,340,Vistara,18.166666666666668,5.083333333333333,23.25,1,Ahmedabad,Delhi,Mumbai,30,6092
341,341,Vistara,6.5,16.75,23.25,1,Ahmedabad,Delhi,Mumbai,30,6092
342,342,IndiGo,5.75,7.083333333333333,12.833333333333334,1,Bhopal,Delhi,Mumbai,30,6374
343,343,IndiGo,5.25,8.0,13.25,1,Nagpur,Delhi,Mumbai,30,6374
344,344,IndiGo,5.083333333333333,8.25,13.333333333333334,1,Vadodara,Delhi,Mumbai,30,6374
345,345,IndiGo,7.333333333333333,6.416666666666667,13.75,1,Rajkot,Delhi,Mumbai,30,6374
346,346,IndiGo,9.583333333333334,7.333333333333333,16.916666666666668,1,Nagpur,Delhi,Mumbai,30,6374
347,347,IndiGo,18.75,5.333333333333333,0.0833333333333333,1,Bhopal,Delhi,Mumbai,30,6374
348,348,IndiGo,2.1666666666666665,2.0,4.166666666666667,0,None,Delhi,Mumbai,40,4470
349,349,IndiGo,5.5,2.1666666666666665,7.666666666666667,0,None,Delhi,Mumbai,40,4470
350,350,IndiGo,6.5,2.083333333333333,8.583333333333334,0,None,Delhi,Mumbai,40,4470
351,351,IndiGo,7.333333333333333,2.083333333333333,9.416666666666666,0,None,Delhi,Mumbai,40,4470
352,352,IndiGo,8.0,2.333333333333333,10.333333333333334,0,None,Delhi,Mumbai,40,4470
353,353,IndiGo,8.75,2.25,11.0,0,None,Delhi,Mumbai,40,4470
354,354,IndiGo,9.583333333333334,2.4166666666666665,12.0,0,None,Delhi,Mumbai,40,4470
355,355,IndiGo,10.75,2.083333333333333,12.833333333333334,0,None,Delhi,Mumbai,40,4470
356,356,IndiGo,11.916666666666666,2.0,13.916666666666666,0,None,Delhi,Mumbai,40,4470
357,357,IndiGo,14.166666666666666,2.1666666666666665,16.333333333333332,0,None,Delhi,Mumbai,40,4470
358,358,IndiGo,15.416666666666666,2.1666666666666665,17.583333333333332,0,None,Delhi,Mumbai,40,4470
359,359,IndiGo,16.25,2.1666666666666665,18.416666666666668,0,None,Delhi,Mumbai,40,4470
360,360,IndiGo,17.0,2.083333333333333,19.08333333333333,0,None,Delhi,Mumbai,40,4470
361,361,IndiGo,18.166666666666668,2.25,20.416666666666668,0,None,Delhi,Mumbai,40,4470
362,362,IndiGo,19.75,2.1666666666666665,21.916666666666668,0,None,Delhi,Mumbai,40,4470
363,363,IndiGo,21.75,2.4166666666666665,0.1666666666666666,0,None,Delhi,Mumbai,40,4470
364,364,IndiGo,23.58333333333333,2.083333333333333,1.6666666666666663,0,None,Delhi,Mumbai,40,4470
365,365,Vistara,5.916666666666667,2.0,7.916666666666667,0,None,Delhi,Mumbai,40,5956
366,366,Vistara,7.5,2.25,9.75,0,None,Delhi,Mumbai,40,5956
367,367,Vistara,8.833333333333334,2.333333333333333,11.166666666666666,0,None,Delhi,Mumbai,40,5956
368,368,Vistara,9.5,2.083333333333333,11.583333333333334,0,None,Delhi,Mumbai,40,5956
369,369,IndiGo,21.08333333333333,10.083333333333334,7.166666666666667,1,Jaipur,Delhi,Mumbai,40,4719
370,370,IndiGo,8.5,7.416666666666667,15.916666666666666,1,Jaipur,Delhi,Mumbai,40,5433
371,371,IndiGo,7.333333333333333,8.583333333333334,15.916666666666666,1,Jaipur,Delhi,Mumbai,40,5433
372,372,IndiGo,13.0,8.833333333333334,21.83333333333333,1,Jaipur,Delhi,Mumbai,40,5433
373,373,AirAsia,13.0,5.333333333333333,18.33333333333333,1,Lucknow,Delhi,Mumbai,40,5955
374,374,AirAsia,7.333333333333333,11.0,18.33333333333333,1,Lucknow,Delhi,Mumbai,40,5955
375,375,IndiGo,0.25,5.25,5.5,1,Ahmedabad,Delhi,Mumbai,40,6037
376,376,IndiGo,6.5,4.833333333333333,11.333333333333334,1,Ahmedabad,Delhi,Mumbai,40,6037
377,377,IndiGo,4.75,6.583333333333333,11.333333333333334,1,Ahmedabad,Delhi,Mumbai,40,6037
378,378,IndiGo,22.5,7.0,5.5,1,Ahmedabad,Delhi,Mumbai,40,6037
379,379,Air India,14.5,3.6666666666666665,18.166666666666668,1,Indore,Delhi,Mumbai,40,6060
380,380,Air India,17.916666666666668,4.25,22.166666666666668,1,Aurangabad,Delhi,Mumbai,40,6060
381,381,Vistara,18.166666666666668,5.083333333333333,23.25,1,Ahmedabad,Delhi,Mumbai,40,6092
382,382,IndiGo,5.75,7.083333333333333,12.833333333333334,1,Bhopal,Delhi,Mumbai,40,6374
383,383,IndiGo,5.25,7.833333333333333,13.083333333333334,1,Nagpur,Delhi,Mumbai,40,6374
384,384,IndiGo,5.083333333333333,8.25,13.333333333333334,1,Vadodara,Delhi,Mumbai,40,6374
385,385,IndiGo,7.333333333333333,6.416666666666667,13.75,1,Rajkot,Delhi,Mumbai,40,6374
386,386,IndiGo,11.25,5.666666666666667,16.916666666666668,1,Nagpur,Delhi,Mumbai,40,6374
387,387,IndiGo,18.75,5.333333333333333,0.0833333333333333,1,Bhopal,Delhi,Mumbai,40,6374
388,388,AirAsia,8.0,6.083333333333333,14.083333333333334,1,Ranchi,Delhi,Mumbai,40,6375
389,389,AirAsia,6.583333333333333,7.5,14.083333333333334,1,Ranchi,Delhi,Mumbai,40,6375
390,390,Vistara,6.666666666666667,1.5833333333333337,8.25,0,None,Bangalore,Mumbai,0,5375
391,391,Vistara,8.5,1.75,10.25,0,None,Bangalore,Mumbai,0,5375
392,392,Vistara,9.5,1.9166666666666663,11.416666666666666,0,None,Bangalore,Mumbai,0,5375
393,393,Vistara,18.416666666666668,1.8333333333333333,20.25,0,None,Bangalore,Mumbai,0,5375
394,394,Vistara,18.916666666666668,1.75,20.666666666666668,0,None,Bangalore,Mumbai,0,5375
395,395,Vistara,19.916666666666668,1.9166666666666663,21.83333333333333,0,None,Bangalore,Mumbai,0,5375
396,396,Vistara,21.666666666666668,1.75,23.416666666666668,0,None,Bangalore,Mumbai,0,5375
397,397,Go First,8.916666666666666,1.6666666666666663,10.583333333333334,0,None,Bangalore,Mumbai,0,6109
398,398,Go First,17.0,1.75,18.75,0,None,Bangalore,Mumbai,0,6109
399,399,Go First,18.416666666666668,1.6666666666666663,20.08333333333333,0,None,Bangalore,Mumbai,0,6109
400,400,Air India,6.75,1.8333333333333333,8.583333333333334,0,None,Bangalore,Mumbai,0,6214
401,401,Air India,8.333333333333334,2.25,10.583333333333334,0,None,Bangalore,Mumbai,0,6214
402,402,IndiGo,12.333333333333334,1.5,13.833333333333334,0,None,Bangalore,Mumbai,0,6214
403,403,IndiGo,14.083333333333334,1.5,15.583333333333334,0,None,Bangalore,Mumbai,0,6214
404,404,Air India,19.166666666666668,1.9166666666666663,21.08333333333333,0,None,Bangalore,Mumbai,0,6214
405,405,AirAsia,5.583333333333333,1.6666666666666663,7.25,0,None,Bangalore,Mumbai,0,6215
406,406,AirAsia,18.75,1.9166666666666663,20.666666666666668,0,None,Bangalore,Mumbai,0,6215
407,407,AirAsia,19.5,1.8333333333333333,21.33333333333333,0,None,Bangalore,Mumbai,0,6215
408,408,AirAsia,22.916666666666668,1.75,0.6666666666666666,0,None,Bangalore,Mumbai,0,6215
409,409,IndiGo,4.666666666666667,1.5833333333333337,6.25,0,None,Bangalore,Mumbai,0,6319
410,410,IndiGo,6.0,1.5833333333333337,7.583333333333333,0,None,Bangalore,Mumbai,0,6319
411,411,IndiGo,6.25,6.416666666666667,12.666666666666666,1,Mangalore,Bangalore,Mumbai,0,6214
412,412,IndiGo,8.083333333333334,5.583333333333333,13.666666666666666,1,Chennai,Bangalore,Mumbai,0,6214
413,413,IndiGo,9.583333333333334,5.166666666666667,14.75,1,Chennai,Bangalore,Mumbai,0,6214
414,414,IndiGo,9.916666666666666,5.416666666666667,15.333333333333334,1,Kochi,Bangalore,Mumbai,0,6214
415,415,IndiGo,7.916666666666667,7.416666666666667,15.333333333333334,1,Kochi,Bangalore,Mumbai,0,6214
416,416,IndiGo,14.833333333333334,5.083333333333333,19.916666666666668,1,Chennai,Bangalore,Mumbai,0,6214
417,417,IndiGo,15.75,5.0,20.75,1,Hyderabad,Bangalore,Mumbai,0,6214
418,418,IndiGo,12.583333333333334,8.166666666666666,20.75,1,Hyderabad,Bangalore,Mumbai,0,6214
419,419,IndiGo,17.416666666666668,5.083333333333333,22.5,1,Chennai,Bangalore,Mumbai,0,6214
420,420,IndiGo,18.83333333333333,4.333333333333333,23.166666666666668,1,Hyderabad,Bangalore,Mumbai,0,6214
421,421,IndiGo,18.416666666666668,4.833333333333333,23.25,1,Coimbatore,Bangalore,Mumbai,0,6214
422,422,IndiGo,20.08333333333333,4.166666666666667,0.25,1,Chennai,Bangalore,Mumbai,0,6214
423,423,IndiGo,21.666666666666668,3.8333333333333335,1.5,1,Goa,Bangalore,Mumbai,0,6214
424,424,IndiGo,19.416666666666668,6.083333333333333,1.5,1,Goa,Bangalore,Mumbai,0,6214
425,425,IndiGo,22.166666666666668,7.5,5.666666666666667,1,Hyderabad,Bangalore,Mumbai,0,6214
426,426,AirAsia,10.916666666666666,6.166666666666667,17.083333333333332,1,Kochi,Bangalore,Mumbai,0,6215
427,427,AirAsia,23.666666666666668,7.416666666666667,7.083333333333333,1,Goa,Bangalore,Mumbai,0,6215
428,428,AirAsia,13.666666666666666,5.583333333333333,19.25,1,Goa,Bangalore,Mumbai,0,6691
429,429,IndiGo,12.583333333333334,6.666666666666667,19.25,1,Hyderabad,Bangalore,Mumbai,0,7338
430,430,IndiGo,8.916666666666666,5.833333333333333,14.75,1,Hyderabad,Bangalore,Mumbai,0,7899
431,431,IndiGo,7.166666666666667,5.0,12.166666666666666,1,Hyderabad,Bangalore,Mumbai,0,8461
432,432,Vistara,6.666666666666667,1.5833333333333337,8.25,0,None,Bangalore,Mumbai,10,5375
433,433,Vistara,8.5,1.75,10.25,0,None,Bangalore,Mumbai,10,5375
434,434,Vistara,9.5,1.9166666666666663,11.416666666666666,0,None,Bangalore,Mumbai,10,5375
435,435,Vistara,18.416666666666668,1.8333333333333333,20.25,0,None,Bangalore,Mumbai,10,5375
436,436,Vistara,18.916666666666668,1.75,20.666666666666668,0,None,Bangalore,Mumbai,10,5375
437,437,Vistara,19.916666666666668,1.9166666666666663,21.83333333333333,0,None,Bangalore,Mumbai,10,5375
438,438,Vistara,21.666666666666668,1.75,23.416666666666668,0,None,Bangalore,Mumbai,10,5375
439,439,Go First,8.916666666666666,1.6666666666666663,10.583333333333334,0,None,Bangalore,Mumbai,10,6109
440,440,Go First,17.0,1.75,18.75,0,None,Bangalore,Mumbai,10,6109
441,441,Go First,18.416666666666668,1.6666666666666663,20.08333333333333,0,None,Bangalore,Mumbai,10,6109
442,442,Air India,6.75,1.8333333333333333,8.583333333333334,0,None,Bangalore,Mumbai,10,6214
443,443,Air India,8.333333333333334,2.25,10.583333333333334,0,None,Bangalore,Mumbai,10,6214
444,444,IndiGo,12.333333333333334,1.5,13.833333333333334,0,None,Bangalore,Mumbai,10,6214
445,445,IndiGo,14.083333333333334,1.5,15.583333333333334,0,None,Bangalore,Mumbai,10,6214
446,446,Air India,19.166666666666668,1.9166666666666663,21.08333333333333,0,None,Bangalore,Mumbai,10,6214
447,447,AirAsia,5.583333333333333,1.6666666666666663,7.25,0,None,Bangalore,Mumbai,10,6215
448,448,AirAsia,18.75,1.9166666666666663,20.666666666666668,0,None,Bangalore,Mumbai,10,6215
449,449,AirAsia,19.5,1.8333333333333333,21.33333333333333,0,None,Bangalore,Mumbai,10,6215
450,450,AirAsia,22.916666666666668,1.75,0.6666666666666666,0,None,Bangalore,Mumbai,10,6215
451,451,IndiGo,4.666666666666667,1.5833333333333337,6.25,0,None,Bangalore,Mumbai,10,6319
452,452,IndiGo,6.0,1.5833333333333337,7.583333333333333,0,None,Bangalore,Mumbai,10,6319
453,453,IndiGo,7.0,4.666666666666667,11.666666666666666,1,Chennai,Bangalore,Mumbai,10,6214
454,454,IndiGo,6.25,6.416666666666667,12.666666666666666,1,Mangalore,Bangalore,Mumbai,10,6214
455,455,IndiGo,8.083333333333334,5.583333333333333,13.666666666666666,1,Chennai,Bangalore,Mumbai,10,6214
456,456,IndiGo,6.25,8.166666666666666,14.416666666666666,1,Hubli,Bangalore,Mumbai,10,6214
457,457,IndiGo,10.25,4.5,14.75,1,Hyderabad,Bangalore,Mumbai,10,6214
458,458,IndiGo,9.583333333333334,5.166666666666667,14.75,1,Chennai,Bangalore,Mumbai,10,6214
459,459,IndiGo,8.916666666666666,5.833333333333333,14.75,1,Hyderabad,Bangalore,Mumbai,10,6214
460,460,IndiGo,9.916666666666666,5.416666666666667,15.333333333333334,1,Kochi,Bangalore,Mumbai,10,6214
461,461,IndiGo,7.916666666666667,7.416666666666667,15.333333333333334,1,Kochi,Bangalore,Mumbai,10,6214
462,462,IndiGo,14.833333333333334,5.083333333333333,19.916666666666668,1,Chennai,Bangalore,Mumbai,10,6214
463,463,IndiGo,18.416666666666668,4.833333333333333,23.25,1,Coimbatore,Bangalore,Mumbai,10,6214
464,464,IndiGo,20.08333333333333,4.166666666666667,0.25,1,Chennai,Bangalore,Mumbai,10,6214
465,465,IndiGo,17.416666666666668,6.833333333333333,0.25,1,Chennai,Bangalore,Mumbai,10,6214
466,466,IndiGo,21.666666666666668,3.8333333333333335,1.5,1,Goa,Bangalore,Mumbai,10,6214
467,467,IndiGo,22.166666666666668,7.5,5.666666666666667,1,Hyderabad,Bangalore,Mumbai,10,6214
468,468,AirAsia,10.916666666666666,6.166666666666667,17.083333333333332,1,Kochi,Bangalore,Mumbai,10,6215
469,469,AirAsia,23.666666666666668,7.416666666666667,7.083333333333333,1,Goa,Bangalore,Mumbai,10,6215
470,470,IndiGo,15.75,7.416666666666667,23.166666666666668,1,Hyderabad,Bangalore,Mumbai,10,6776
471,471,IndiGo,19.416666666666668,6.083333333333333,1.5,1,Goa,Bangalore,Mumbai,10,6776
472,472,IndiGo,17.416666666666668,5.083333333333333,22.5,1,Chennai,Bangalore,Mumbai,10,7406
473,473,IndiGo,15.75,5.0,20.75,1,Hyderabad,Bangalore,Mumbai,10,8367
474,474,Go First,5.75,1.6666666666666663,7.416666666666667,0,None,Bangalore,Mumbai,20,3969
475,475,Go First,8.916666666666666,1.6666666666666663,10.583333333333334,0,None,Bangalore,Mumbai,20,3969
476,476,Go First,17.0,1.9166666666666663,18.916666666666668,0,None,Bangalore,Mumbai,20,3969
477,477,Go First,18.25,1.8333333333333333,20.08333333333333,0,None,Bangalore,Mumbai,20,3969
478,478,Air India,6.75,1.8333333333333333,8.583333333333334,0,None,Bangalore,Mumbai,20,5374
479,479,AirAsia,5.583333333333333,1.6666666666666663,7.25,0,None,Bangalore,Mumbai,20,5375
480,480,Vistara,6.666666666666667,1.5833333333333337,8.25,0,None,Bangalore,Mumbai,20,5375
481,481,Vistara,9.5,1.9166666666666663,11.416666666666666,0,None,Bangalore,Mumbai,20,5375
482,482,Vistara,21.666666666666668,1.75,23.416666666666668,0,None,Bangalore,Mumbai,20,5375
483,483,AirAsia,22.916666666666668,1.75,0.6666666666666666,0,None,Bangalore,Mumbai,20,5375
484,484,IndiGo,4.666666666666667,1.5833333333333337,6.25,0,None,Bangalore,Mumbai,20,5479
485,485,IndiGo,6.0,1.5833333333333337,7.583333333333333,0,None,Bangalore,Mumbai,20,5479
486,486,IndiGo,7.0,1.8333333333333333,8.833333333333334,0,None,Bangalore,Mumbai,20,5479
487,487,IndiGo,8.333333333333334,1.6666666666666663,10.0,0,None,Bangalore,Mumbai,20,5479
488,488,IndiGo,12.333333333333334,1.5,13.833333333333334,0,None,Bangalore,Mumbai,20,5479
489,489,IndiGo,16.833333333333332,1.6666666666666663,18.5,0,None,Bangalore,Mumbai,20,5479
490,490,IndiGo,19.58333333333333,1.5833333333333337,21.166666666666668,0,None,Bangalore,Mumbai,20,5479
491,491,IndiGo,21.416666666666668,1.5833333333333337,23.0,0,None,Bangalore,Mumbai,20,5479
492,492,IndiGo,22.916666666666668,1.5833333333333337,0.5,0,None,Bangalore,Mumbai,20,5479
493,493,AirAsia,18.75,1.9166666666666663,20.666666666666668,0,None,Bangalore,Mumbai,20,5585
494,494,IndiGo,14.083333333333334,1.5,15.583333333333334,0,None,Bangalore,Mumbai,20,5637
495,495,AirAsia,13.666666666666666,10.083333333333334,23.75,1,Goa,Bangalore,Mumbai,20,5372
496,496,AirAsia,23.666666666666668,7.416666666666667,7.083333333333333,1,Goa,Bangalore,Mumbai,20,5372
497,497,IndiGo,7.166666666666667,5.0,12.166666666666666,1,Hyderabad,Bangalore,Mumbai,20,6109
498,498,IndiGo,6.25,6.416666666666667,12.666666666666666,1,Mangalore,Bangalore,Mumbai,20,6109
499,499,IndiGo,6.25,8.166666666666666,14.416666666666666,1,Hubli,Bangalore,Mumbai,20,6109
500,500,IndiGo,10.416666666666666,10.0,20.416666666666668,1,Vadodara,Bangalore,Mumbai,20,6109
501,501,IndiGo,22.166666666666668,7.5,5.666666666666667,1,Hyderabad,Bangalore,Mumbai,20,6109
502,502,AirAsia,10.916666666666666,6.166666666666667,17.083333333333332,1,Kochi,Bangalore,Mumbai,20,6474
503,503,AirAsia,5.666666666666667,11.416666666666666,17.083333333333332,1,Kochi,Bangalore,Mumbai,20,6474
504,504,AirAsia,5.166666666666667,11.916666666666666,17.083333333333332,1,Kochi,Bangalore,Mumbai,20,6474
505,505,IndiGo,11.333333333333334,5.083333333333333,16.416666666666668,1,Kannur,Bangalore,Mumbai,20,6569
506,506,IndiGo,8.083333333333334,5.583333333333333,13.666666666666666,1,Chennai,Bangalore,Mumbai,20,6739
507,507,IndiGo,14.833333333333334,6.5,21.33333333333333,1,Chennai,Bangalore,Mumbai,20,6739
508,508,IndiGo,20.08333333333333,4.166666666666667,0.25,1,Chennai,Bangalore,Mumbai,20,6739
509,509,IndiGo,17.416666666666668,6.833333333333333,0.25,1,Chennai,Bangalore,Mumbai,20,6739
510,510,IndiGo,17.416666666666668,5.083333333333333,22.5,1,Chennai,Bangalore,Mumbai,20,7199
511,511,IndiGo,8.916666666666666,5.833333333333333,14.75,1,Hyderabad,Bangalore,Mumbai,20,7491
512,512,IndiGo,14.833333333333334,5.083333333333333,19.916666666666668,1,Chennai,Bangalore,Mumbai,20,7737
513,513,IndiGo,21.666666666666668,3.8333333333333335,1.5,1,Goa,Bangalore,Mumbai,20,7947
514,514,IndiGo,19.416666666666668,6.083333333333333,1.5,1,Goa,Bangalore,Mumbai,20,7947
515,515,IndiGo,10.25,4.5,14.75,1,Hyderabad,Bangalore,Mumbai,20,7952
516,516,IndiGo,4.666666666666667,1.5833333333333337,6.25,0,None,Bangalore,Mumbai,30,3969
517,517,Go First,5.75,1.6666666666666663,7.416666666666667,0,None,Bangalore,Mumbai,30,3969
518,518,IndiGo,6.0,1.5833333333333337,7.583333333333333,0,None,Bangalore,Mumbai,30,3969
519,519,IndiGo,7.0,1.8333333333333333,8.833333333333334,0,None,Bangalore,Mumbai,30,3969
520,520,IndiGo,8.333333333333334,1.6666666666666663,10.0,0,None,Bangalore,Mumbai,30,3969
521,521,Go First,8.916666666666666,1.6666666666666663,10.583333333333334,0,None,Bangalore,Mumbai,30,3969
522,522,IndiGo,10.0,1.5833333333333337,11.583333333333334,0,None,Bangalore,Mumbai,30,3969
523,523,IndiGo,12.333333333333334,1.5,13.833333333333334,0,None,Bangalore,Mumbai,30,3969
524,524,IndiGo,14.083333333333334,1.5,15.583333333333334,0,None,Bangalore,Mumbai,30,3969
525,525,IndiGo,16.833333333333332,1.6666666666666663,18.5,0,None,Bangalore,Mumbai,30,3969
526,526,IndiGo,17.833333333333332,1.6666666666666663,19.5,0,None,Bangalore,Mumbai,30,3969
527,527,Go First,18.25,1.8333333333333333,20.08333333333333,0,None,Bangalore,Mumbai,30,3969
528,528,IndiGo,19.58333333333333,1.5833333333333337,21.166666666666668,0,None,Bangalore,Mumbai,30,3969
529,529,IndiGo,21.416666666666668,1.5833333333333337,23.0,0,None,Bangalore,Mumbai,30,3969
